epoch,train_loss,train_err,test_err
144,0.029005801305174828,0.00466,0.0861
145,0.0321536585688591,0.00474,0.0865
146,0.016986126080155373,0.00478,0.0856
147,0.015729451552033424,0.00484,0.0868
148,0.008401542901992798,0.00458,0.088
149,0.040049999952316284,0.00404,0.0865
150,0.029915815219283104,0.0043,0.0862
151,0.04117957502603531,0.00416,0.0857
152,0.015039878897368908,0.0041,0.0869
153,0.03819085285067558,0.00364,0.0866
154,0.024278854951262474,0.00424,0.0866
155,0.018192142248153687,0.00424,0.0885
156,0.012877750210464,0.00454,0.0864
157,0.020507806912064552,0.00402,0.0863
158,0.027983862906694412,0.004,0.0862
159,0.027875076979398727,0.004,0.0873
160,0.034096162766218185,0.00456,0.0864
161,0.05001025274395943,0.00416,0.0863
162,0.032031018286943436,0.00422,0.0875
163,0.03869017958641052,0.00428,0.0876
