epoch,train_loss,train_err,test_err
120,0.07466208934783936,0.00716,0.3132
121,0.03735821321606636,0.00696,0.3144
122,0.058470845222473145,0.00708,0.3151
123,0.0849204808473587,0.00518,0.3133
124,0.04027879238128662,0.0048,0.3149
125,0.03427029773592949,0.00442,0.3137
126,0.021063685417175293,0.00394,0.313
127,0.03134303167462349,0.004,0.3133
128,0.053634416311979294,0.004,0.3136
129,0.0533880814909935,0.00434,0.3132
130,0.04468269273638725,0.00402,0.3125
131,0.03786740452051163,0.00346,0.3143
132,0.02629408799111843,0.00372,0.3124
133,0.09345206618309021,0.0039,0.313
134,0.07718847692012787,0.00312,0.3113
135,0.07838999480009079,0.00364,0.3127
136,0.029440343379974365,0.0034,0.3124
137,0.031326569616794586,0.00328,0.3124
138,0.026667559519410133,0.00342,0.3136
139,0.06303932517766953,0.00306,0.3129
140,0.023961354047060013,0.0032,0.3119
141,0.0303497314453125,0.0029,0.3117
142,0.06021285057067871,0.00314,0.3142
143,0.02918374538421631,0.00278,0.3115
144,0.020045781508088112,0.00262,0.3134
145,0.025837291032075882,0.0028,0.3125
146,0.0332350954413414,0.00342,0.3132
147,0.024251949042081833,0.00272,0.3129
148,0.011501538567245007,0.00318,0.3117
149,0.018028711900115013,0.00278,0.3125
150,0.05481695011258125,0.0034,0.3114
151,0.026722704991698265,0.00326,0.3124
152,0.031052183359861374,0.00264,0.3123
153,0.03835120052099228,0.00268,0.3129
154,0.01960310898721218,0.00342,0.3127
155,0.023822832852602005,0.0028,0.3141
156,0.03555896133184433,0.00282,0.3128
157,0.0317106731235981,0.00272,0.3115
158,0.047065556049346924,0.00254,0.3127
159,0.04166274145245552,0.00262,0.3132
160,0.07651045173406601,0.00266,0.313
161,0.04519467428326607,0.00254,0.3115
162,0.04216182231903076,0.00224,0.3117
163,0.05619758367538452,0.00264,0.3117
