epoch,train_loss,train_err,test_err
0,2.2981462478637695,0.9002,0.9005
1,2.299874782562256,0.89932,0.8977
2,2.3068687915802,0.9,0.9
3,2.3018717765808105,0.8984,0.898
4,2.316580057144165,0.89828,0.8982
5,2.309662342071533,0.89744,0.8967
6,2.2997453212738037,0.89868,0.8976
7,2.2927088737487793,0.89976,0.8999
8,2.3156867027282715,0.89894,0.8977
9,2.3141095638275146,0.89838,0.8975
10,2.297731637954712,0.89956,0.8995
11,2.321808338165283,0.89756,0.8971
12,2.3087944984436035,0.89818,0.8973
13,2.2934622764587402,0.89788,0.8973
14,2.3082568645477295,0.9,0.9
15,2.302504062652588,0.89744,0.898
16,2.314375400543213,0.8992,0.8997
17,2.2942092418670654,0.8968,0.897
18,2.3070783615112305,0.8971,0.8968
19,2.316696882247925,0.89832,0.8972
20,2.304286479949951,0.8976,0.897
21,2.3063530921936035,0.89718,0.8965
22,2.292484760284424,0.89776,0.8971
23,2.302175998687744,0.89666,0.8951
24,2.2847118377685547,0.8958,0.8943
25,2.3088648319244385,0.8989,0.8982
26,2.302320957183838,0.89884,0.8983
27,2.311570405960083,0.89726,0.898
28,2.301017999649048,0.89706,0.8975
29,2.3107476234436035,0.8961,0.8962
30,2.298539638519287,0.89698,0.8957
31,2.3153035640716553,0.89796,0.8967
32,2.304037094116211,0.89834,0.8976
33,2.3144640922546387,0.89884,0.8982
34,2.2957773208618164,0.89832,0.8976
35,2.3083066940307617,0.8941,0.8919
36,2.309234142303467,0.8995,0.8991
37,2.2871062755584717,0.90038,0.9002
38,2.2899489402770996,0.90018,0.9003
39,2.3031933307647705,0.89836,0.8971
40,2.291288375854492,0.90062,0.9005
41,2.2968125343322754,0.90002,0.9
42,2.299104928970337,0.90118,0.9006
43,2.331207752227783,0.899,0.9
44,2.2444651126861572,0.89756,0.8971
45,2.3233892917633057,0.89954,0.8993
46,2.3013947010040283,0.9,0.9
47,2.3137636184692383,0.89998,0.9
48,2.282221794128418,0.9,0.9
49,2.3120906352996826,0.89854,0.8993
50,2.318629741668701,0.89968,0.8989
51,2.309047222137451,0.89594,0.8958
52,2.3186755180358887,0.89896,0.8992
53,2.2202365398406982,0.9,0.9
54,2.1964311599731445,0.9,0.9
55,2.2286927700042725,0.89646,0.8948
56,2.2306694984436035,0.89408,0.8909
57,2.2158937454223633,0.90024,0.9003
58,2.2215912342071533,0.89534,0.8949
59,2.1517367362976074,0.89416,0.8928
60,2.269700527191162,0.89492,0.8941
61,2.1978230476379395,0.9,0.9
62,2.247483730316162,0.89464,0.8932
63,2.2138772010803223,0.9,0.9
64,2.200232982635498,0.89376,0.8922
65,2.284085750579834,0.89538,0.8925
66,2.1347835063934326,0.89598,0.8946
67,2.2717783451080322,0.89682,0.8957
68,2.1694111824035645,0.8945,0.8926
69,2.229588508605957,0.9,0.9
70,2.2458443641662598,0.89312,0.8908
71,2.2238826751708984,0.9,0.9
72,2.1714589595794678,0.894,0.891
73,2.142137050628662,0.8943,0.891
74,2.241586685180664,0.9,0.9
75,2.2743279933929443,0.9001,0.9001
76,2.306203603744507,0.89828,0.8969
77,2.269925594329834,0.9,0.9
