epoch,train_loss,train_err,test_err
0,4.399086952209473,0.95332,0.9546
1,3.9402968883514404,0.91836,0.9122
2,3.9803059101104736,0.9016,0.8886
3,3.4356417655944824,0.84674,0.8418
4,3.473377227783203,0.83698,0.8309
5,3.218829393386841,0.81262,0.8097
6,3.044794797897339,0.79158,0.7919
7,3.0392422676086426,0.76996,0.7647
8,2.948456048965454,0.73166,0.7277
9,2.365485191345215,0.7141,0.7028
10,2.587766647338867,0.71234,0.7135
11,2.524095058441162,0.69478,0.7059
12,2.29003643989563,0.67484,0.6721
13,2.0660386085510254,0.64976,0.6507
14,2.533726215362549,0.68732,0.6877
15,2.4661247730255127,0.61922,0.6269
16,2.542928457260132,0.6809,0.688
17,2.2327685356140137,0.62388,0.6258
18,2.1211462020874023,0.64674,0.6488
19,2.294933795928955,0.65516,0.6584
20,2.0603442192077637,0.6647,0.6698
21,2.414146900177002,0.66242,0.6605
22,2.1699507236480713,0.57026,0.5827
23,2.3852810859680176,0.60716,0.6249
24,1.717914342880249,0.58676,0.6081
25,2.020895481109619,0.59978,0.6201
26,2.089975357055664,0.56586,0.5953
27,1.861767053604126,0.59524,0.6229
28,2.2099452018737793,0.54336,0.5752
29,2.0449252128601074,0.56328,0.5912
30,1.6963399648666382,0.63206,0.6404
31,1.9606857299804688,0.58096,0.6045
32,1.6238329410552979,0.53192,0.5544
33,1.6235554218292236,0.6116,0.6236
34,1.776365041732788,0.57964,0.6072
35,2.153848171234131,0.53892,0.5619
36,1.9299261569976807,0.53502,0.564
37,1.613608956336975,0.53678,0.5655
38,2.028916358947754,0.50164,0.5473
39,1.824941635131836,0.5007,0.5387
40,1.6073095798492432,0.61404,0.6232
41,1.5395644903182983,0.58422,0.6154
42,1.7734334468841553,0.55142,0.5855
43,1.529676914215088,0.51584,0.5546
44,2.157282829284668,0.55772,0.5938
45,1.646706223487854,0.52292,0.5569
46,1.7421785593032837,0.46174,0.5125
47,1.4992296695709229,0.52756,0.5621
48,1.5840535163879395,0.47418,0.536
49,1.7538248300552368,0.60726,0.6336
50,1.4834355115890503,0.52178,0.554
51,1.7109092473983765,0.53798,0.5725
52,1.6758973598480225,0.46382,0.5274
53,1.6641868352890015,0.45572,0.5045
54,1.672681450843811,0.56666,0.595
55,1.7631040811538696,0.4723,0.5163
56,1.618364691734314,0.50976,0.5492
57,1.8355321884155273,0.48518,0.5354
58,1.7935550212860107,0.74674,0.7596
59,1.5588947534561157,0.56384,0.6087
60,1.4448387622833252,0.4837,0.538
61,1.6888841390609741,0.48864,0.5248
62,1.5963153839111328,0.42066,0.4921
63,1.837834119796753,0.46502,0.517
64,1.3908132314682007,0.46024,0.5202
65,1.3426456451416016,0.46866,0.5126
66,1.7259719371795654,0.4407,0.5055
67,1.3805838823318481,0.4764,0.5312
68,1.6369798183441162,0.50202,0.5472
69,1.7626253366470337,0.49896,0.5406
70,1.7594165802001953,0.44956,0.5107
71,1.6479671001434326,0.44914,0.5046
72,1.3724373579025269,0.51486,0.5574
73,1.345828652381897,0.5369,0.5812
74,1.5475082397460938,0.47436,0.5253
75,1.5502291917800903,0.52656,0.5655
76,1.5186758041381836,0.51676,0.5678
77,1.7317603826522827,0.47468,0.5378
78,2.041395664215088,0.47046,0.5244
79,1.185969591140747,0.44602,0.5098
80,1.5621033906936646,0.47086,0.5317
81,1.7576086521148682,0.52632,0.5789
82,0.9586070775985718,0.28802,0.3968
83,1.2505251169204712,0.27646,0.3915
84,1.0739386081695557,0.26952,0.3939
85,0.867139995098114,0.26432,0.3931
86,1.0549073219299316,0.2574,0.3893
87,1.1716216802597046,0.26184,0.3923
88,0.8683335185050964,0.25156,0.3896
89,0.7572223544120789,0.24906,0.3868
90,0.9396349787712097,0.24352,0.3914
91,1.069610595703125,0.24392,0.3868
92,0.7609008550643921,0.24304,0.3919
93,0.7696272730827332,0.24116,0.391
94,1.122004747390747,0.23514,0.39
95,0.8192028999328613,0.2325,0.3913
96,0.6900765895843506,0.23134,0.3904
97,0.9897292256355286,0.23292,0.3893
98,0.8570404052734375,0.23082,0.3933
99,0.6905684471130371,0.22944,0.3909
100,0.9115461111068726,0.22384,0.3887
101,1.229608178138733,0.22424,0.393
102,0.9427090883255005,0.22116,0.3911
103,0.752680778503418,0.22446,0.3944
104,0.9359005093574524,0.22032,0.3923
105,0.8027640581130981,0.21848,0.3935
106,0.7584254741668701,0.2228,0.3973
107,0.6418601274490356,0.21814,0.3981
108,0.7680836915969849,0.22214,0.4011
109,0.9453519582748413,0.21642,0.398
110,0.8678081631660461,0.2134,0.395
111,0.8453634977340698,0.21274,0.3981
112,0.6403653025627136,0.20986,0.3975
113,0.7600663900375366,0.21126,0.3979
114,0.6860330700874329,0.21402,0.3979
115,0.8920413851737976,0.2132,0.4018
116,0.663084864616394,0.21486,0.4002
117,0.6962268352508545,0.20344,0.3985
118,0.8263381719589233,0.20538,0.3993
119,0.7691760063171387,0.21166,0.3987
120,0.8453543782234192,0.20652,0.4012
121,0.6398094296455383,0.1996,0.4003
122,0.7924241423606873,0.20078,0.3919
123,0.6531041860580444,0.17948,0.3891
124,0.5540193915367126,0.17704,0.3875
125,0.739883303642273,0.17302,0.3886
126,0.6786667108535767,0.17328,0.3878
127,0.8229648470878601,0.1721,0.3859
128,0.539946436882019,0.1721,0.3889
129,0.5749586224555969,0.1716,0.3871
130,0.6783531904220581,0.16904,0.3834
131,0.3856174349784851,0.16686,0.3875
132,0.8440755009651184,0.16808,0.3874
133,0.5801604986190796,0.16902,0.3858
134,0.5523757934570312,0.16806,0.3858
135,0.6748501062393188,0.1655,0.3859
136,0.6643780469894409,0.16672,0.3871
137,0.9345594644546509,0.1674,0.3863
138,0.46227017045021057,0.16484,0.3891
139,0.49227285385131836,0.1661,0.3872
140,0.7392945289611816,0.16536,0.3886
141,0.6525231599807739,0.166,0.3876
142,0.5064302682876587,0.16512,0.3888
143,0.7099695205688477,0.166,0.3878
144,0.998309314250946,0.16524,0.3859
145,0.7222670316696167,0.16522,0.3869
146,0.66389000415802,0.16272,0.3873
147,0.7138645052909851,0.16376,0.388
148,0.6110055446624756,0.16368,0.3881
149,0.6570402383804321,0.16246,0.3894
