epoch,train_loss,train_err,test_err
0,1.6212644577026367,0.70002,0.6921
1,1.5345407724380493,0.5817,0.5777
2,1.542447805404663,0.59384,0.5841
3,1.3976490497589111,0.46946,0.4632
4,1.1320879459381104,0.53644,0.532
5,0.891832709312439,0.40274,0.3897
6,1.3305079936981201,0.34988,0.3537
7,0.8031927943229675,0.32682,0.3275
8,0.8712253570556641,0.30996,0.3126
9,0.6754909157752991,0.34984,0.3372
10,0.9981724619865417,0.30844,0.2974
11,0.8982239961624146,0.31292,0.3151
12,0.7317043542861938,0.24332,0.25
13,0.6578736305236816,0.2603,0.2693
14,0.81438148021698,0.29528,0.3121
15,0.45488864183425903,0.23176,0.2426
16,0.5548825860023499,0.24982,0.2619
17,0.5045236945152283,0.23676,0.2462
18,0.6464883685112,0.22492,0.2332
19,0.451193243265152,0.22238,0.2384
20,0.7090556621551514,0.26598,0.2779
21,0.48456746339797974,0.21776,0.2237
22,0.4358457624912262,0.21014,0.2213
23,0.4315865933895111,0.1897,0.2051
24,0.652415931224823,0.20998,0.2378
25,0.5492792129516602,0.18802,0.2086
26,0.5500113368034363,0.2047,0.2257
27,0.3624488115310669,0.23948,0.2585
28,0.3876437544822693,0.22,0.2381
29,0.573472797870636,0.18024,0.2002
30,0.6985803842544556,0.23786,0.2492
31,0.4421030879020691,0.19638,0.2179
32,0.42841005325317383,0.1597,0.1872
33,0.34978753328323364,0.1632,0.1925
34,0.4462057650089264,0.21422,0.2288
35,0.35765188932418823,0.19448,0.2263
36,0.3234516382217407,0.16628,0.1864
37,0.4795885682106018,0.20108,0.229
38,0.29149311780929565,0.17234,0.1929
39,0.3105491101741791,0.18946,0.214
40,0.3705289661884308,0.17042,0.1906
41,0.3552171587944031,0.17082,0.1871
42,0.44366493821144104,0.22502,0.2447
43,0.35585838556289673,0.19278,0.2174
44,0.31723394989967346,0.17934,0.1959
45,0.3589232563972473,0.1773,0.2026
46,0.35573819279670715,0.1758,0.1997
47,0.3245789110660553,0.19334,0.2095
48,0.2690405249595642,0.1587,0.1856
49,0.28487756848335266,0.16566,0.187
50,0.2763051688671112,0.2111,0.2242
51,0.3540099263191223,0.20748,0.2284
52,0.5075250864028931,0.16364,0.1921
53,0.3442055583000183,0.17386,0.1973
54,0.5358074903488159,0.22448,0.2608
55,0.39146000146865845,0.1755,0.2027
56,0.8247779011726379,0.17552,0.2046
57,0.41731661558151245,0.153,0.1753
58,0.5088714957237244,0.14094,0.1722
59,0.27874118089675903,0.1725,0.1909
60,0.409463495016098,0.17464,0.2061
61,0.3275972604751587,0.13758,0.1678
62,0.4477613568305969,0.1655,0.2029
63,0.5922689437866211,0.18942,0.2219
64,0.4827493131160736,0.135,0.1659
65,0.402819961309433,0.14982,0.183
66,0.4566759467124939,0.15908,0.1832
67,0.2804364860057831,0.16752,0.1942
68,0.29247355461120605,0.15632,0.1914
69,0.3819073736667633,0.15014,0.1718
70,0.3232572674751282,0.1593,0.1889
71,0.4255450367927551,0.13672,0.17
72,0.7144455909729004,0.17672,0.2033
73,0.27318888902664185,0.16248,0.1881
74,0.43890365958213806,0.15232,0.1903
75,0.28108832240104675,0.13076,0.1584
76,0.41804584860801697,0.179,0.209
77,0.329041063785553,0.1801,0.2057
78,0.43530574440956116,0.17858,0.2128
79,0.2938196063041687,0.1344,0.1691
80,0.4344092011451721,0.14784,0.1736
81,0.30478784441947937,0.14884,0.1787
82,0.3220101594924927,0.13834,0.1652
83,0.25437912344932556,0.0643,0.1127
84,0.2938380837440491,0.0544,0.106
85,0.24332530796527863,0.051,0.1027
86,0.08457104116678238,0.04956,0.1042
87,0.26235851645469666,0.04604,0.1019
88,0.12847530841827393,0.04596,0.106
89,0.11946890503168106,0.04476,0.1042
90,0.30829042196273804,0.04198,0.1036
91,0.2115185260772705,0.0388,0.1045
92,0.08978500217199326,0.03862,0.1036
93,0.0742187350988388,0.03906,0.1088
94,0.06833986192941666,0.03602,0.1029
95,0.09182850271463394,0.03474,0.1026
96,0.1353209912776947,0.0342,0.1055
97,0.14626888930797577,0.03526,0.1064
98,0.27386540174484253,0.0343,0.105
99,0.05935492366552353,0.03158,0.1052
100,0.069700688123703,0.0314,0.1044
101,0.07818827778100967,0.03072,0.1035
102,0.06405432522296906,0.03106,0.1039
103,0.12271402776241302,0.0303,0.1059
104,0.054418761283159256,0.03034,0.1057
105,0.09905849397182465,0.02988,0.1045
106,0.11025623977184296,0.02732,0.1032
107,0.11370278894901276,0.03134,0.1101
108,0.05303782969713211,0.02816,0.1069
109,0.05966617912054062,0.02574,0.1032
110,0.03592655807733536,0.02376,0.1011
111,0.10865414142608643,0.02828,0.1081
112,0.04686097055673599,0.02754,0.1086
113,0.18259446322917938,0.02568,0.1066
114,0.09699933230876923,0.02538,0.1062
115,0.09841835498809814,0.02528,0.108
116,0.0527145080268383,0.02226,0.1066
117,0.09054955840110779,0.02756,0.1089
118,0.07782123982906342,0.0239,0.1079
119,0.07124117761850357,0.02502,0.1058
120,0.12087897956371307,0.02296,0.1103
121,0.029223287478089333,0.02248,0.1088
122,0.16104277968406677,0.02456,0.1087
123,0.07163901627063751,0.02142,0.1045
124,0.0271422378718853,0.0157,0.103
125,0.01983625255525112,0.01544,0.1024
126,0.04764147847890854,0.014,0.1024
127,0.05381884425878525,0.0127,0.102
128,0.05840719863772392,0.01266,0.102
129,0.02283063530921936,0.01216,0.1015
130,0.023047173395752907,0.01166,0.1017
131,0.03688475117087364,0.01206,0.1015
132,0.08711829781532288,0.01062,0.1032
133,0.027358930557966232,0.01236,0.1027
134,0.04780734330415726,0.012,0.1041
135,0.022991258651018143,0.01142,0.102
136,0.031079579144716263,0.0107,0.1012
137,0.005829417612403631,0.01074,0.1026
138,0.08164205402135849,0.0119,0.1027
139,0.014544134959578514,0.01052,0.1039
140,0.0852869525551796,0.00998,0.1037
141,0.02644438110291958,0.01,0.1035
142,0.11073889583349228,0.01114,0.1027
143,0.09355519711971283,0.00968,0.1042
144,0.07387784868478775,0.01036,0.1029
145,0.11894134432077408,0.01004,0.1014
146,0.037354737520217896,0.01056,0.1026
147,0.04717613011598587,0.00968,0.1028
148,0.06078594923019409,0.00998,0.1015
149,0.07247545570135117,0.01,0.1027
150,0.15314039587974548,0.00968,0.102
151,0.012574237771332264,0.00964,0.1022
152,0.0497407428920269,0.00892,0.1039
153,0.07799738645553589,0.00882,0.103
154,0.02776428498327732,0.00964,0.1026
155,0.03353295475244522,0.00984,0.1045
156,0.04231410473585129,0.00912,0.1037
157,0.11544948816299438,0.008,0.1024
158,0.0187609251588583,0.0091,0.102
159,0.014488130807876587,0.00868,0.1019
160,0.00627595791593194,0.00912,0.1034
161,0.07295935600996017,0.00926,0.1027
162,0.04426794499158859,0.0086,0.1037
163,0.020054345950484276,0.00944,0.1027
