epoch,train_loss,train_err,test_err
64,1.0772359371185303,0.4009,0.4663
65,1.0425258874893188,0.3754,0.449
66,0.9877347946166992,0.39474,0.4668
67,1.2954885959625244,0.42374,0.4783
68,0.8876053690910339,0.39644,0.4665
69,1.3480417728424072,0.41034,0.4819
70,1.649038553237915,0.39278,0.4607
71,1.0795520544052124,0.42942,0.4991
72,0.9765032529830933,0.37836,0.4491
73,1.2510422468185425,0.37734,0.4498
74,1.2285046577453613,0.40998,0.4838
75,1.546701431274414,0.41856,0.4836
76,1.508615255355835,0.39838,0.4643
77,1.0173536539077759,0.37718,0.4597
78,1.5487492084503174,0.37836,0.4544
79,1.687330961227417,0.37996,0.4563
80,1.2259008884429932,0.39676,0.4786
81,1.3340342044830322,0.42046,0.4845
82,0.8734936714172363,0.24352,0.3635
83,0.7976901531219482,0.23454,0.3592
84,0.9051653742790222,0.22854,0.3588
85,0.8504382371902466,0.2236,0.3581
86,0.9302307367324829,0.2207,0.3611
87,0.5540565252304077,0.21768,0.3563
88,0.6585595011711121,0.21558,0.351
89,0.616956353187561,0.21304,0.3549
90,0.9483424425125122,0.20842,0.3541
91,0.7124522924423218,0.20892,0.3578
92,0.7038248777389526,0.20652,0.3566
93,0.5098785161972046,0.20718,0.3537
94,0.6385033130645752,0.2033,0.3556
95,0.7857945561408997,0.20496,0.3578
96,0.9280389547348022,0.20166,0.3568
97,0.9082282185554504,0.20066,0.3564
98,0.7748526334762573,0.19768,0.3546
99,1.005759596824646,0.19478,0.3517
100,0.6328531503677368,0.19466,0.3577
101,0.6288573741912842,0.1933,0.3595
102,0.8446234464645386,0.19466,0.3555
103,0.6061391830444336,0.19608,0.36
104,0.5550777912139893,0.19196,0.3571
105,0.710052490234375,0.19308,0.3612
106,0.619080662727356,0.19088,0.3612
107,0.6124223470687866,0.18878,0.3601
108,0.5737844705581665,0.18686,0.3614
109,0.7714967131614685,0.18672,0.3598
110,0.5858103632926941,0.18812,0.36
111,0.817405104637146,0.1876,0.3602
112,0.7038993239402771,0.18152,0.358
113,0.6934528350830078,0.18498,0.3632
114,0.5539268255233765,0.1822,0.3594
115,0.8296903371810913,0.1809,0.3552
116,0.556268036365509,0.18256,0.3584
117,0.7752606272697449,0.18302,0.3595
118,0.6782479882240295,0.18292,0.3607
119,0.9378695487976074,0.18146,0.3665
120,0.6658628582954407,0.17694,0.3619
121,0.6510177850723267,0.1815,0.3642
122,0.6931840777397156,0.17946,0.365
123,0.6441462635993958,0.16308,0.3543
124,0.532788872718811,0.16122,0.3516
125,0.5334256291389465,0.16052,0.3508
126,0.5512386560440063,0.15884,0.3507
127,0.6874988675117493,0.15686,0.3519
128,0.7526413798332214,0.15814,0.3529
129,0.5469169020652771,0.15638,0.3513
130,0.7273978590965271,0.15684,0.3539
131,0.5740383863449097,0.15646,0.3539
132,0.6384550333023071,0.15758,0.3545
133,0.48462414741516113,0.15542,0.3531
134,0.5589558482170105,0.15658,0.3529
135,0.8334747552871704,0.15424,0.3543
136,0.6248201727867126,0.1574,0.353
137,0.5694408416748047,0.15376,0.3539
138,0.61424720287323,0.15448,0.3513
139,0.5450468063354492,0.15508,0.3546
140,0.549591064453125,0.15324,0.3527
141,0.627783477306366,0.15498,0.3524
142,0.3802326023578644,0.15254,0.3528
143,0.5548981428146362,0.15368,0.3539
144,0.7313031554222107,0.15306,0.3545
145,0.6268668174743652,0.1506,0.3541
146,0.6251828074455261,0.15394,0.3539
147,0.44181138277053833,0.1541,0.3532
148,0.6119699478149414,0.15084,0.3532
149,0.4204252362251282,0.15094,0.3542
150,0.5076407194137573,0.1536,0.3536
151,0.5320951342582703,0.1522,0.3552
152,0.4701208472251892,0.152,0.3542
153,0.645014226436615,0.15102,0.3522
154,0.24628190696239471,0.15172,0.3573
155,0.781011164188385,0.1509,0.3541
156,0.5162214636802673,0.15092,0.3522
157,0.750991702079773,0.15138,0.3535
158,0.6389477252960205,0.15084,0.3536
159,0.4004541039466858,0.15012,0.3529
160,0.4967418611049652,0.15138,0.3565
161,0.6561482548713684,0.15068,0.3543
162,0.6015218496322632,0.15278,0.353
163,0.2999652326107025,0.1496,0.3545
