epoch,train_loss,train_err,test_err
0,1.423879861831665,0.59346,0.5876
1,1.313011884689331,0.4735,0.4744
2,1.0786325931549072,0.47406,0.4884
3,0.8321664929389954,0.357,0.3579
4,0.7492082118988037,0.3204,0.3232
5,0.7702401876449585,0.2675,0.2735
6,0.75298011302948,0.24048,0.2426
7,0.6481766104698181,0.22636,0.2433
8,0.48302707076072693,0.23928,0.2437
9,0.4784865975379944,0.21452,0.2228
10,0.6617926955223083,0.20744,0.2268
11,0.52500981092453,0.23306,0.2517
12,0.3630678057670593,0.1827,0.1916
13,0.4441360831260681,0.18732,0.1989
14,0.5520284175872803,0.1768,0.1976
15,0.47675609588623047,0.16414,0.1768
16,0.37680619955062866,0.18386,0.2073
17,0.4429245889186859,0.1623,0.1901
18,0.45541781187057495,0.18186,0.2124
19,0.45742011070251465,0.16322,0.1921
20,0.34650489687919617,0.14776,0.1802
21,0.568165123462677,0.16984,0.1932
22,0.4985119700431824,0.16886,0.1908
23,0.5522589087486267,0.15658,0.1804
24,0.2874729037284851,0.15338,0.1801
25,0.33529630303382874,0.14022,0.1643
26,0.29797378182411194,0.14726,0.1714
27,0.4034869074821472,0.16058,0.1874
28,0.34334951639175415,0.22076,0.2569
29,0.34773093461990356,0.22346,0.2519
30,0.5249415040016174,0.13628,0.164
31,0.4145874083042145,0.17336,0.2028
32,0.42366939783096313,0.16136,0.1942
33,0.29022905230522156,0.19078,0.2142
34,0.3801385760307312,0.147,0.1734
35,0.3264518082141876,0.1724,0.1921
36,0.5971267223358154,0.14634,0.1711
37,0.46596652269363403,0.14816,0.1779
38,0.33461904525756836,0.13054,0.1695
39,0.22538051009178162,0.15228,0.1807
40,0.47725072503089905,0.13216,0.164
41,0.5297273397445679,0.13566,0.1726
42,0.42372649908065796,0.12056,0.1504
43,0.2382003366947174,0.13956,0.1733
44,0.18390735983848572,0.16968,0.2022
45,0.45545607805252075,0.13812,0.1715
46,0.3666263222694397,0.13342,0.1604
47,0.22752602398395538,0.1199,0.1632
48,0.5509952306747437,0.1487,0.1761
49,0.33254629373550415,0.13064,0.163
50,0.39747196435928345,0.18952,0.2103
51,0.20974893867969513,0.15256,0.1857
