epoch,train_loss,train_err,test_err
0,1.9979066848754883,0.7735,0.7548
1,1.8634122610092163,0.68526,0.6753
2,1.529265284538269,0.586,0.5847
3,1.1129143238067627,0.48322,0.4852
4,0.79068922996521,0.41094,0.4088
5,0.6742966771125793,0.32828,0.3216
6,0.8076300621032715,0.28458,0.3044
7,0.7291382551193237,0.28532,0.2968
8,0.563983142375946,0.22406,0.2303
9,0.7406538724899292,0.19954,0.2119
10,0.5011240243911743,0.22964,0.2446
11,0.5948976278305054,0.1744,0.1904
12,0.4543442726135254,0.17612,0.1953
13,0.44910159707069397,0.18962,0.2148
14,0.5154146552085876,0.1473,0.178
15,0.44318753480911255,0.18178,0.2069
16,0.4409601092338562,0.16228,0.1815
17,0.5700673460960388,0.12908,0.1494
18,0.25626760721206665,0.15162,0.1814
19,0.43840503692626953,0.1217,0.1556
20,0.4157247543334961,0.12694,0.1527
21,0.5201756954193115,0.16802,0.1988
22,0.34279924631118774,0.12024,0.1486
23,0.4843873083591461,0.11986,0.1492
24,0.29642149806022644,0.12924,0.1554
25,0.18796847760677338,0.15816,0.183
26,0.43320852518081665,0.1214,0.1597
27,0.4339217245578766,0.12328,0.1583
28,0.29686325788497925,0.13316,0.1601
29,0.34813177585601807,0.09988,0.1365
30,0.3518168032169342,0.1088,0.1453
31,0.22428908944129944,0.14336,0.1743
32,0.3556191623210907,0.07948,0.119
33,0.39662250876426697,0.15068,0.1821
34,0.24944928288459778,0.08126,0.1297
35,0.1584206074476242,0.0874,0.1285
36,0.17001327872276306,0.09718,0.1394
37,0.18483641743659973,0.09366,0.1393
38,0.24579377472400665,0.08852,0.1267
39,0.2532755434513092,0.09312,0.1335
40,0.2330073118209839,0.0831,0.1285
41,0.19221383333206177,0.10664,0.1435
42,0.3595235347747803,0.09574,0.1485
43,0.12174712121486664,0.09984,0.1454
44,0.2534099221229553,0.10202,0.1445
45,0.21134987473487854,0.07924,0.1261
46,0.32928577065467834,0.10972,0.1532
47,0.29592785239219666,0.12116,0.1736
48,0.301361620426178,0.10966,0.1574
49,0.16057980060577393,0.08732,0.136
50,0.35858479142189026,0.08342,0.1335
51,0.2570740580558777,0.11132,0.1557
52,0.10869941860437393,0.10264,0.143
53,0.13029924035072327,0.08212,0.1326
54,0.27903732657432556,0.12032,0.1623
55,0.21541540324687958,0.07998,0.1288
56,0.16633561253547668,0.08844,0.1374
57,0.20421652495861053,0.10916,0.1544
58,0.3785386085510254,0.0807,0.1241
59,0.1494368016719818,0.08242,0.1301
