epoch,train_loss,train_err,test_err
0,2.041355848312378,0.79612,0.7867
1,2.083167552947998,0.75812,0.7395
2,2.0148983001708984,0.74246,0.7203
3,1.8426859378814697,0.69994,0.6838
4,1.7309757471084595,0.71766,0.707
5,1.6742407083511353,0.71038,0.6914
6,1.6472936868667603,0.68376,0.6654
7,1.6835161447525024,0.67274,0.656
8,1.5695966482162476,0.6395,0.6213
9,1.7020378112792969,0.6174,0.6108
10,1.4117470979690552,0.60428,0.5988
11,1.5934216976165771,0.59174,0.5773
12,1.440865159034729,0.57916,0.5679
13,1.417332649230957,0.61674,0.596
14,1.4961649179458618,0.58128,0.5706
15,1.498109221458435,0.55858,0.5431
16,1.453505277633667,0.57658,0.5693
17,1.4857656955718994,0.55332,0.5346
18,1.333410382270813,0.50346,0.4861
19,1.1819310188293457,0.495,0.4797
20,1.078977346420288,0.50772,0.4806
21,1.2374364137649536,0.4764,0.4521
22,1.170660376548767,0.45442,0.4414
23,1.2973406314849854,0.49348,0.4688
24,1.3814499378204346,0.49454,0.4774
25,1.027366042137146,0.45928,0.4455
26,1.1736301183700562,0.4101,0.4091
27,1.103674054145813,0.42116,0.4066
28,0.9916197657585144,0.45924,0.4407
29,1.181841492652893,0.47424,0.4865
30,0.8580129742622375,0.41928,0.4072
31,0.9792438745498657,0.38956,0.3915
32,1.0531097650527954,0.3889,0.3918
33,1.282961130142212,0.39784,0.3884
34,0.9022146463394165,0.46602,0.4534
35,0.8387216329574585,0.34668,0.3403
36,1.1777756214141846,0.36198,0.3627
37,0.9089146852493286,0.36188,0.364
38,0.9240743517875671,0.3533,0.344
39,0.9157638549804688,0.4257,0.4186
40,0.9434932470321655,0.32702,0.3186
41,0.6799659132957458,0.4068,0.3945
42,0.8508251905441284,0.32812,0.3364
43,0.769257128238678,0.30296,0.3074
44,0.6597312688827515,0.3382,0.3376
45,0.6716246604919434,0.30326,0.3179
46,0.7027055025100708,0.31722,0.3168
47,0.628902018070221,0.2863,0.2819
48,0.6975119709968567,0.32628,0.3252
49,0.8617197275161743,0.28748,0.2864
50,0.7804071307182312,0.30574,0.3114
51,0.8130709528923035,0.26352,0.2648
52,0.7714837789535522,0.28274,0.2874
53,0.6538975834846497,0.30512,0.3073
54,0.6982547044754028,0.3494,0.3514
55,0.7736600041389465,0.26176,0.2681
56,0.6010196805000305,0.27726,0.2793
57,0.9745224714279175,0.2794,0.2809
58,0.5522364974021912,0.31828,0.3148
59,0.6015003323554993,0.29422,0.2839
60,0.6965377330780029,0.35384,0.3429
61,0.5220634937286377,0.32568,0.3307
62,0.8525696992874146,0.2633,0.2713
63,0.5711829662322998,0.27258,0.2763
64,0.6691149473190308,0.22926,0.2254
65,0.5109728574752808,0.29872,0.296
66,0.5988597869873047,0.27144,0.2871
67,0.7040286064147949,0.30214,0.2959
68,0.5850107073783875,0.30204,0.3106
69,0.6482275724411011,0.28134,0.2838
70,0.6939001679420471,0.2848,0.2951
71,0.6384996175765991,0.29774,0.2942
72,0.6728779077529907,0.4008,0.3643
73,0.7895503640174866,0.39426,0.3883
74,0.6541049480438232,0.29612,0.3038
75,0.47675856947898865,0.2295,0.2373
76,0.5074808597564697,0.31866,0.3213
77,0.6508632302284241,0.30588,0.3006
78,0.5179001092910767,0.28084,0.2809
79,0.4801405072212219,0.2555,0.2563
80,0.6911888122558594,0.2069,0.2274
81,0.3507564663887024,0.35686,0.3452
82,0.7033634185791016,0.24448,0.2448
83,0.3422248959541321,0.13834,0.1629
84,0.306255966424942,0.1324,0.1572
85,0.3511015772819519,0.1294,0.1539
86,0.41420045495033264,0.1273,0.1498
87,0.48100942373275757,0.12302,0.1549
88,0.3241727650165558,0.12178,0.1558
89,0.2472933828830719,0.11962,0.1495
90,0.3532303273677826,0.11722,0.149
91,0.33747899532318115,0.11636,0.1486
92,0.5173966884613037,0.11458,0.1478
93,0.26104801893234253,0.1147,0.144
94,0.4209514558315277,0.113,0.1447
95,0.5264903903007507,0.11636,0.1515
96,0.22776484489440918,0.11522,0.1495
97,0.31460410356521606,0.11438,0.1492
98,0.34268420934677124,0.1123,0.1483
99,0.30398160219192505,0.10942,0.1491
100,0.43316516280174255,0.11288,0.1504
101,0.40177273750305176,0.11396,0.1511
102,0.3905797600746155,0.1066,0.1472
103,0.3179638981819153,0.10768,0.1506
104,0.29934045672416687,0.10832,0.153
105,0.32167741656303406,0.10856,0.1486
106,0.30941033363342285,0.10524,0.1472
107,0.2399943619966507,0.11144,0.1515
108,0.37384530901908875,0.1093,0.1504
109,0.4258030951023102,0.10848,0.1463
110,0.29311782121658325,0.10894,0.1477
111,0.32084134221076965,0.10234,0.1445
112,0.3854711353778839,0.10668,0.1509
113,0.2322990894317627,0.10404,0.1501
114,0.3380184769630432,0.1018,0.1436
115,0.4660177230834961,0.10008,0.1475
116,0.3217788636684418,0.10122,0.147
117,0.285415381193161,0.10858,0.1497
118,0.5729494690895081,0.11058,0.1552
119,0.2890869081020355,0.09822,0.1496
120,0.35243064165115356,0.09762,0.1475
121,0.2796865403652191,0.09792,0.1456
122,0.24164724349975586,0.10908,0.154
123,0.41822534799575806,0.10212,0.1523
124,0.2706945836544037,0.08734,0.1395
125,0.23871636390686035,0.08524,0.137
126,0.18609033524990082,0.0838,0.1385
127,0.2948170602321625,0.08334,0.1387
128,0.2371426522731781,0.0821,0.1384
129,0.19722166657447815,0.0819,0.1388
130,0.12844261527061462,0.08036,0.1402
131,0.40699997544288635,0.08062,0.1379
132,0.2793184220790863,0.08118,0.1385
133,0.2151947021484375,0.08042,0.1403
134,0.23061463236808777,0.07992,0.1396
135,0.24971914291381836,0.08104,0.1397
