epoch,train_loss,train_err,test_err
139,0.11037556082010269,0.00812,0.2946
140,0.0267923716455698,0.0078,0.2954
141,0.05247192457318306,0.00886,0.2967
142,0.030290210619568825,0.00786,0.2947
143,0.02733694389462471,0.0082,0.2948
144,0.0741904005408287,0.00764,0.2934
145,0.05565037578344345,0.0076,0.2954
146,0.08153288066387177,0.00762,0.2945
147,0.07086525857448578,0.00746,0.2944
148,0.05839575454592705,0.00792,0.2967
149,0.06269992887973785,0.00734,0.2961
150,0.05131413787603378,0.0074,0.2963
151,0.12070299685001373,0.00774,0.2968
152,0.0767657533288002,0.00756,0.2948
153,0.07106021791696548,0.00674,0.2958
154,0.03390517085790634,0.00684,0.2946
155,0.0547199621796608,0.0069,0.2954
156,0.08689121901988983,0.00774,0.2951
157,0.06921050697565079,0.00738,0.2975
158,0.043369878083467484,0.0071,0.2952
159,0.08844493329524994,0.00678,0.2942
160,0.07811969518661499,0.00662,0.295
161,0.03631703928112984,0.00676,0.2962
162,0.09308149665594101,0.00682,0.2945
163,0.07716826349496841,0.0066,0.2951
