epoch,train_loss,train_err,test_err
0,3.8937079906463623,0.90134,0.8991
1,3.4703071117401123,0.84396,0.8474
2,2.8532612323760986,0.74086,0.7448
3,2.5228991508483887,0.69354,0.703
4,2.292144536972046,0.65146,0.6724
5,2.276177167892456,0.62014,0.6244
6,2.2222342491149902,0.5671,0.5824
7,1.8808233737945557,0.57132,0.5885
8,1.9709259271621704,0.54432,0.568
9,2.023376941680908,0.50996,0.541
10,1.245901346206665,0.4955,0.5284
11,1.704288125038147,0.47896,0.5244
12,1.6609922647476196,0.44702,0.4912
13,1.6823177337646484,0.42364,0.4675
14,1.4362224340438843,0.43214,0.4741
15,1.1307921409606934,0.42212,0.4767
16,1.2794007062911987,0.42466,0.4803
17,1.1967048645019531,0.4132,0.4643
18,1.4652862548828125,0.4213,0.4897
19,1.9829072952270508,0.37892,0.4494
20,1.4437185525894165,0.40026,0.4565
21,1.61979079246521,0.39318,0.4586
22,1.058315396308899,0.38424,0.4553
23,1.2704551219940186,0.37232,0.4446
24,1.365476369857788,0.40802,0.4507
25,1.5336271524429321,0.37952,0.4475
26,1.1786479949951172,0.40118,0.4715
27,1.4936680793762207,0.34844,0.4243
28,1.1897103786468506,0.37746,0.4506
29,1.0720489025115967,0.33782,0.4298
30,1.2640540599822998,0.34726,0.4363
31,1.118379831314087,0.34292,0.43
32,1.011856198310852,0.35244,0.4375
33,1.2394368648529053,0.33484,0.4309
34,1.140644907951355,0.32442,0.4105
35,1.0250123739242554,0.34828,0.4369
36,0.7363879680633545,0.3438,0.4274
37,1.379056692123413,0.3194,0.4161
38,1.3593677282333374,0.32828,0.4227
39,1.1949008703231812,0.33356,0.4199
40,0.8506313562393188,0.3507,0.4412
41,1.3543750047683716,0.34958,0.4444
42,0.8201111555099487,0.31016,0.41
43,0.8906143307685852,0.32534,0.425
44,0.9808490872383118,0.31098,0.4139
45,0.9653037190437317,0.31394,0.4215
46,1.047464370727539,0.29952,0.4022
47,0.9913411140441895,0.31,0.4154
48,1.191968560218811,0.3308,0.4238
49,1.3632524013519287,0.3736,0.4575
50,0.9876992106437683,0.30746,0.4108
51,1.005147099494934,0.32318,0.4281
52,1.0035250186920166,0.3049,0.4137
53,1.379578709602356,0.3204,0.428
54,0.8519209027290344,0.29716,0.3938
55,1.234900712966919,0.31406,0.4239
56,1.1454261541366577,0.29324,0.4048
57,1.2012642621994019,0.32844,0.4285
58,1.1284557580947876,0.29004,0.4084
