epoch,train_loss,train_err,test_err
101,0.021311163902282715,0.00496,0.0783
102,0.049845658242702484,0.0044,0.0774
103,0.027098024263978004,0.0044,0.0781
104,0.036879342049360275,0.00404,0.0798
105,0.008526027202606201,0.00354,0.0804
106,0.016352534294128418,0.00452,0.0807
107,0.017658645287156105,0.00394,0.0821
108,0.027430374175310135,0.0035,0.0802
109,0.016154784709215164,0.00364,0.0809
110,0.014749458059668541,0.00354,0.0832
111,0.037857603281736374,0.00264,0.0799
112,0.05642325431108475,0.00318,0.0771
113,0.04063580557703972,0.00276,0.0824
114,0.014547246508300304,0.0027,0.0795
115,0.02070225402712822,0.00272,0.0793
116,0.05616242438554764,0.00256,0.083
117,0.011266415938735008,0.00246,0.0823
118,0.04069484397768974,0.0026,0.0797
119,0.02324857749044895,0.0031,0.0803
120,0.0076157390139997005,0.00234,0.0777
121,0.04903101921081543,0.00202,0.0802
122,0.008555566892027855,0.00222,0.0818
123,0.011720692738890648,0.00166,0.0788
124,0.006047666072845459,0.00142,0.0793
125,0.007846778258681297,0.0014,0.0797
126,0.0036051510833203793,0.0014,0.0788
127,0.007624721620231867,0.00114,0.0804
128,0.005930048413574696,0.00164,0.0783
129,0.0047254860401153564,0.00134,0.0795
130,0.009178966283798218,0.00132,0.0798
131,0.023029685020446777,0.00126,0.0803
132,0.004667473025619984,0.00104,0.079
133,0.001690167235210538,0.001,0.0798
134,0.001993417739868164,0.00142,0.079
135,0.011900114826858044,0.00112,0.0785
136,0.001191508723422885,0.00116,0.0809
137,0.002223366405814886,0.00094,0.0794
138,0.00796383898705244,0.00098,0.0792
139,0.030883336439728737,0.0008,0.08
140,0.014078199863433838,0.0011,0.08
141,0.0034277797676622868,0.001,0.0794
142,0.003530263900756836,0.001,0.0797
143,0.023585576564073563,0.00086,0.0796
144,0.005180555395781994,0.001,0.0803
145,0.07044802606105804,0.0007,0.0798
146,0.003977322485297918,0.00098,0.0793
147,0.0212311502546072,0.00082,0.0796
148,0.03911149501800537,0.00094,0.0777
149,0.005888259503990412,0.00082,0.0795
150,0.00907483696937561,0.00104,0.0789
151,0.018944304436445236,0.00094,0.0784
152,0.012639397755265236,0.00082,0.0788
153,0.007048308849334717,0.00066,0.0787
154,0.005021601915359497,0.0007,0.0802
155,0.03005892038345337,0.00038,0.0788
156,0.005820137448608875,0.00072,0.0793
157,0.009620368480682373,0.00082,0.0803
158,0.00890167336910963,0.0009,0.0799
159,0.006211531348526478,0.00084,0.0796
160,0.009268986992537975,0.00074,0.0796
161,0.016920238733291626,0.00068,0.0793
162,0.0024226605892181396,0.0008,0.0776
163,0.00432587880641222,0.00074,0.0783
